SCHOOLJAAR 2010-2011 IN HET MBO (peildatum 1 oktober 2010);;;;;SCHOOLJAAR 2011-2012 IN HET HBO (peildatum 1 oktober 2011);;;
BRIN NUMMER ;INSTELLINGSNAAM ;MBO SECTOR;LEERWEG MBO;KWALIFICATIENIVEAU;BRIN NUMMER;INSTELLINGSNAAM ;CROHO ONDERDEEL;AANTAL DOORSTROMERS
25LP;Zadkine;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;techniek;1
25LP;Zadkine;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;40
25LP;Zadkine;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;13
25LP;Zadkine;economie ;BBL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;1
25LP;Zadkine;economie ;examendeelnemer;vakopleiding;27PZ;Hogeschool INHOLLAND;economie;1
25LP;Zadkine;economie ;examendeelnemer;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;1
25LP;Zadkine;techniek ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;landbouw en natuurlijke omgeving;1
25LP;Zadkine;techniek ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;1
25LP;Zadkine;techniek ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;1
25LP;Zadkine;zorg en welzijn;BOL;vakopleiding;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;3
25LP;Zadkine;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;onderwijs;7
25LP;Zadkine;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;landbouw en natuurlijke omgeving;1
25LP;Zadkine;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gezondheidszorg;5
25LP;Zadkine;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;4
25LP;Zadkine;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;13
25LR;Regionaal Opleidingen Centrum Flevoland;economie ;BOL;vakopleiding;27PZ;Hogeschool INHOLLAND;gezondheidszorg;1
25LR;Regionaal Opleidingen Centrum Flevoland;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;9
25LR;Regionaal Opleidingen Centrum Flevoland;techniek ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;1
25LR;Regionaal Opleidingen Centrum Flevoland;zorg en welzijn;BOL;vakopleiding;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;1
25LR;Regionaal Opleidingen Centrum Flevoland;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gezondheidszorg;1
25LR;Regionaal Opleidingen Centrum Flevoland;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;2
25LR;Regionaal Opleidingen Centrum Flevoland;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;1
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;economie ;BBL;vakopleiding;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;1
25LU;Regionaal Opleidingen Centrum Alfa College;zorg en welzijn;examendeelnemer;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;1
25LV;Scholengemeenschap De Rooi Pannen;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;landbouw en natuurlijke omgeving;1
25LV;Scholengemeenschap De Rooi Pannen;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gezondheidszorg;1
25LV;Scholengemeenschap De Rooi Pannen;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;2
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;economie ;BOL;vakopleiding;27PZ;Hogeschool INHOLLAND;economie;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;7
25LX;ROC West-Brabant;economie ;BOL;vakopleiding;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;1
25LX;ROC West-Brabant;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;6
25LX;ROC West-Brabant;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;4
25LX;ROC West-Brabant;economie ;BBL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;landbouw en natuurlijke omgeving;1
25LX;ROC West-Brabant;economie ;examendeelnemer;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;3
25LX;ROC West-Brabant;techniek ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;techniek;1
25LX;ROC West-Brabant;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;onderwijs;8
25LX;ROC West-Brabant;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;2
25LX;ROC West-Brabant;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;2
25LX;ROC West-Brabant;zorg en welzijn;examendeelnemer;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;1
25LZ;Regionaal Opleidingen Centrum Tilburg;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;2
25LZ;Regionaal Opleidingen Centrum Tilburg;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;1
25LZ;Regionaal Opleidingen Centrum Tilburg;economie ;BBL;vakopleiding;27PZ;Hogeschool INHOLLAND;economie;1
25LZ;Regionaal Opleidingen Centrum Tilburg;economie ;BBL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;4
25LZ;Regionaal Opleidingen Centrum Tilburg;economie ;BBL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;1
25LZ;Regionaal Opleidingen Centrum Tilburg;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;1
25LZ;Regionaal Opleidingen Centrum Tilburg;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;1
25LZ;Regionaal Opleidingen Centrum Tilburg;zorg en welzijn;BBL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gezondheidszorg;1
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;techniek;1
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;11
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;economie ;examendeelnemer;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;1
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;techniek ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;techniek;2
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;techniek ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;2
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;onderwijs;1
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gezondheidszorg;1
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;2
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;zorg en welzijn;BBL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;1
25MB;Regionaal Opleidingen Centrum Eindhoven;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;1
25MB;Regionaal Opleidingen Centrum Eindhoven;economie ;examendeelnemer;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;1
25MB;Regionaal Opleidingen Centrum Eindhoven;techniek ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;1
25MB;Regionaal Opleidingen Centrum Eindhoven;zorg en welzijn;BOL;vakopleiding;27PZ;Hogeschool INHOLLAND;economie;1
25MB;Regionaal Opleidingen Centrum Eindhoven;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gezondheidszorg;1
25MB;Regionaal Opleidingen Centrum Eindhoven;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;1
25PJ;Regionaal Opleidingen Centrum Deltion College;economie ;BOL;vakopleiding;27PZ;Hogeschool INHOLLAND;economie;1
25PJ;Regionaal Opleidingen Centrum Deltion College;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;2
25PJ;Regionaal Opleidingen Centrum Deltion College;techniek ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;techniek;1
25PJ;Regionaal Opleidingen Centrum Deltion College;techniek ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;1
25PJ;Regionaal Opleidingen Centrum Deltion College;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gezondheidszorg;1
25PJ;Regionaal Opleidingen Centrum Deltion College;zorg en welzijn;examendeelnemer;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gezondheidszorg;1
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;1
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;economie ;examendeelnemer;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;1
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;techniek ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;techniek;2
25PM;Regionaal Opleidingen Centrum A12;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;1
25PN;Regionaal Opleidingen Centrum Nijmegen eo;techniek ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;taal en cultuur;1
25PN;Regionaal Opleidingen Centrum Nijmegen eo;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gezondheidszorg;1
25PT;Regionaal Opleidingen Centrum Horizon College;economie ;BOL;vakopleiding;27PZ;Hogeschool INHOLLAND;taal en cultuur;1
25PT;Regionaal Opleidingen Centrum Horizon College;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;onderwijs;1
25PT;Regionaal Opleidingen Centrum Horizon College;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;techniek;4
25PT;Regionaal Opleidingen Centrum Horizon College;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gezondheidszorg;2
25PT;Regionaal Opleidingen Centrum Horizon College;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;40
25PT;Regionaal Opleidingen Centrum Horizon College;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;7
25PT;Regionaal Opleidingen Centrum Horizon College;economie ;BBL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;onderwijs;1
25PT;Regionaal Opleidingen Centrum Horizon College;economie ;BBL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;3
25PT;Regionaal Opleidingen Centrum Horizon College;economie ;BBL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;1
25PT;Regionaal Opleidingen Centrum Horizon College;economie ;examendeelnemer;vakopleiding;27PZ;Hogeschool INHOLLAND;economie;1
25PT;Regionaal Opleidingen Centrum Horizon College;economie ;examendeelnemer;middenkader/specialist;27PZ;Hogeschool INHOLLAND;onderwijs;1
25PT;Regionaal Opleidingen Centrum Horizon College;economie ;examendeelnemer;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;1
25PT;Regionaal Opleidingen Centrum Horizon College;techniek ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;techniek;30
25PT;Regionaal Opleidingen Centrum Horizon College;techniek ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;1
25PT;Regionaal Opleidingen Centrum Horizon College;techniek ;BBL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;techniek;3
25PT;Regionaal Opleidingen Centrum Horizon College;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;onderwijs;12
25PT;Regionaal Opleidingen Centrum Horizon College;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gezondheidszorg;8
25PT;Regionaal Opleidingen Centrum Horizon College;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;9
25PT;Regionaal Opleidingen Centrum Horizon College;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;30
25PT;Regionaal Opleidingen Centrum Horizon College;zorg en welzijn;BBL;vakopleiding;27PZ;Hogeschool INHOLLAND;gezondheidszorg;1
25PT;Regionaal Opleidingen Centrum Horizon College;zorg en welzijn;BBL;vakopleiding;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;1
25PT;Regionaal Opleidingen Centrum Horizon College;zorg en welzijn;BBL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;onderwijs;1
25PT;Regionaal Opleidingen Centrum Horizon College;zorg en welzijn;BBL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gezondheidszorg;1
25PT;Regionaal Opleidingen Centrum Horizon College;zorg en welzijn;BBL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;3
25PV;ROC Zeeland Instelling voor middelbaar beroepsonderwijs en volwassen educatie;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;7
25PV;ROC Zeeland Instelling voor middelbaar beroepsonderwijs en volwassen educatie;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;1
25PV;ROC Zeeland Instelling voor middelbaar beroepsonderwijs en volwassen educatie;economie ;examendeelnemer;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;2
25PV;ROC Zeeland Instelling voor middelbaar beroepsonderwijs en volwassen educatie;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;2
25PV;ROC Zeeland Instelling voor middelbaar beroepsonderwijs en volwassen educatie;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;1
25PX;Regionaal Opleidingen Centrum Nova College;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;onderwijs;5
25PX;Regionaal Opleidingen Centrum Nova College;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;techniek;2
25PX;Regionaal Opleidingen Centrum Nova College;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;33
25PX;Regionaal Opleidingen Centrum Nova College;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;4
25PX;Regionaal Opleidingen Centrum Nova College;economie ;BBL;vakopleiding;27PZ;Hogeschool INHOLLAND;techniek;1
25PX;Regionaal Opleidingen Centrum Nova College;economie ;BBL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;2
25PX;Regionaal Opleidingen Centrum Nova College;economie ;examendeelnemer;vakopleiding;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;1
25PX;Regionaal Opleidingen Centrum Nova College;economie ;examendeelnemer;middenkader/specialist;27PZ;Hogeschool INHOLLAND;techniek;2
25PX;Regionaal Opleidingen Centrum Nova College;economie ;examendeelnemer;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;2
25PX;Regionaal Opleidingen Centrum Nova College;techniek ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;techniek;7
25PX;Regionaal Opleidingen Centrum Nova College;techniek ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gezondheidszorg;1
25PX;Regionaal Opleidingen Centrum Nova College;techniek ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;5
25PX;Regionaal Opleidingen Centrum Nova College;techniek ;BBL;vakopleiding;27PZ;Hogeschool INHOLLAND;techniek;2
25PX;Regionaal Opleidingen Centrum Nova College;techniek ;BBL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;techniek;4
25PX;Regionaal Opleidingen Centrum Nova College;zorg en welzijn;BOL;vakopleiding;27PZ;Hogeschool INHOLLAND;economie;1
25PX;Regionaal Opleidingen Centrum Nova College;zorg en welzijn;BOL;vakopleiding;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;3
25PX;Regionaal Opleidingen Centrum Nova College;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;onderwijs;15
25PX;Regionaal Opleidingen Centrum Nova College;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gezondheidszorg;4
25PX;Regionaal Opleidingen Centrum Nova College;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;6
25PX;Regionaal Opleidingen Centrum Nova College;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;13
25PX;Regionaal Opleidingen Centrum Nova College;zorg en welzijn;examendeelnemer;middenkader/specialist;27PZ;Hogeschool INHOLLAND;onderwijs;1
25PZ;ROC van Amsterdam;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;onderwijs;1
25PZ;ROC van Amsterdam;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;techniek;2
25PZ;ROC van Amsterdam;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gezondheidszorg;3
25PZ;ROC van Amsterdam;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;64
25PZ;ROC van Amsterdam;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;6
25PZ;ROC van Amsterdam;economie ;BBL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;techniek;1
25PZ;ROC van Amsterdam;economie ;BBL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;2
25PZ;ROC van Amsterdam;economie ;BBL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;1
25PZ;ROC van Amsterdam;economie ;examendeelnemer;middenkader/specialist;27PZ;Hogeschool INHOLLAND;onderwijs;1
25PZ;ROC van Amsterdam;economie ;examendeelnemer;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;4
25PZ;ROC van Amsterdam;economie ;examendeelnemer;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;5
25PZ;ROC van Amsterdam;techniek ;BOL;vakopleiding;27PZ;Hogeschool INHOLLAND;economie;1
25PZ;ROC van Amsterdam;techniek ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;onderwijs;3
25PZ;ROC van Amsterdam;techniek ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;techniek;5
25PZ;ROC van Amsterdam;techniek ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gezondheidszorg;3
25PZ;ROC van Amsterdam;techniek ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;16
25PZ;ROC van Amsterdam;techniek ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;1
25PZ;ROC van Amsterdam;techniek ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;taal en cultuur;2
25PZ;ROC van Amsterdam;techniek ;examendeelnemer;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;1
25PZ;ROC van Amsterdam;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;onderwijs;3
25PZ;ROC van Amsterdam;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gezondheidszorg;11
25PZ;ROC van Amsterdam;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;7
25PZ;ROC van Amsterdam;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;14
25PZ;ROC van Amsterdam;zorg en welzijn;BBL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;onderwijs;1
25PZ;ROC van Amsterdam;zorg en welzijn;BBL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gezondheidszorg;2
25PZ;ROC van Amsterdam;zorg en welzijn;BBL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;1
25RA;Regionaal Opleidingen Centrum Zaanstreek-Waterland;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;10
25RA;Regionaal Opleidingen Centrum Zaanstreek-Waterland;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;3
25RA;Regionaal Opleidingen Centrum Zaanstreek-Waterland;economie ;examendeelnemer;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;5
25RA;Regionaal Opleidingen Centrum Zaanstreek-Waterland;techniek ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;techniek;1
25RA;Regionaal Opleidingen Centrum Zaanstreek-Waterland;techniek ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;2
25RA;Regionaal Opleidingen Centrum Zaanstreek-Waterland;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;onderwijs;2
25RA;Regionaal Opleidingen Centrum Zaanstreek-Waterland;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gezondheidszorg;7
25RA;Regionaal Opleidingen Centrum Zaanstreek-Waterland;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;1
25RA;Regionaal Opleidingen Centrum Zaanstreek-Waterland;zorg en welzijn;BBL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gezondheidszorg;1
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;1
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;techniek ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;techniek;1
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;techniek ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;1
27GZ;ROC Mondriaan;economie ;BOL;vakopleiding;27PZ;Hogeschool INHOLLAND;economie;1
27GZ;ROC Mondriaan;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;onderwijs;2
27GZ;ROC Mondriaan;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gezondheidszorg;1
27GZ;ROC Mondriaan;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;27
27GZ;ROC Mondriaan;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;6
27GZ;ROC Mondriaan;economie ;BBL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;onderwijs;1
27GZ;ROC Mondriaan;economie ;BBL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gezondheidszorg;1
27GZ;ROC Mondriaan;economie ;BBL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;2
27GZ;ROC Mondriaan;economie ;BBL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;1
27GZ;ROC Mondriaan;economie ;examendeelnemer;vakopleiding;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;1
27GZ;ROC Mondriaan;techniek ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;techniek;1
27GZ;ROC Mondriaan;techniek ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;5
27GZ;ROC Mondriaan;techniek ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;1
27GZ;ROC Mondriaan;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;onderwijs;4
27GZ;ROC Mondriaan;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;5
27GZ;ROC Mondriaan;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;9
27GZ;ROC Mondriaan;zorg en welzijn;BBL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;1
27YU;Regionaal Opleidingencentrum van Twente;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;1
27YU;Regionaal Opleidingencentrum van Twente;economie ;BBL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;1
27YU;Regionaal Opleidingencentrum van Twente;zorg en welzijn;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;1
27YU;Regionaal Opleidingencentrum van Twente;zorg en welzijn;BBL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;1
28DE;ROC de Leijgraaf;economie ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;1
30BC;Stichting SintLucas - De Eindhovense school;techniek ;BOL;middenkader/specialist;27PZ;Hogeschool INHOLLAND;economie;2
00GT;Regionaal Opleidingen Centrum Albeda College;economie ;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;onderwijs;3
00GT;Regionaal Opleidingen Centrum Albeda College;economie ;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;3
00GT;Regionaal Opleidingen Centrum Albeda College;economie ;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;1
00GT;Regionaal Opleidingen Centrum Albeda College;economie ;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;79
00GT;Regionaal Opleidingen Centrum Albeda College;economie ;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;8
00GT;Regionaal Opleidingen Centrum Albeda College;economie ;BBL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;1
00GT;Regionaal Opleidingen Centrum Albeda College;economie ;examendeelnemer;middenkader/specialist;27UM;De Haagse Hogeschool;economie;1
00GT;Regionaal Opleidingen Centrum Albeda College;techniek ;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;onderwijs;1
00GT;Regionaal Opleidingen Centrum Albeda College;techniek ;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;11
00GT;Regionaal Opleidingen Centrum Albeda College;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;onderwijs;10
00GT;Regionaal Opleidingen Centrum Albeda College;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;2
00GT;Regionaal Opleidingen Centrum Albeda College;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;6
00GT;Regionaal Opleidingen Centrum Albeda College;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;5
00GT;Regionaal Opleidingen Centrum Albeda College;zorg en welzijn;BBL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;1
