SCHOOLJAAR 2011-2012 IN HET MBO (peildatum 1 oktober 2011);;;;;SCHOOLJAAR 2012-2013 IN HET HBO (peildatum 1 oktober 2012);;;
BRIN NUMMER ;INSTELLINGSNAAM ;MBO SECTOR;LEERWEG MBO;KWALIFICATIENIVEAU;BRIN NUMMER;INSTELLINGSNAAM ;CROHO ONDERDEEL;AANTAL DOORSTROMERS
23KG;Grafisch Lyceum Utrecht;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gezondheidszorg;1
23KG;Grafisch Lyceum Utrecht;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;taal en cultuur;1
23KG;Grafisch Lyceum Utrecht;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;1
23NG;Tio;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;1
23NG;Tio;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;1
24GE;Business School Notenboom;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;3
24GE;Business School Notenboom;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;1
24ZZ;Regionaal Opleidingen Centrum Graafschap College;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;1
24ZZ;Regionaal Opleidingen Centrum Graafschap College;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;taal en cultuur;1
24ZZ;Regionaal Opleidingen Centrum Graafschap College;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;1
24ZZ;Regionaal Opleidingen Centrum Graafschap College;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;1
24ZZ;Regionaal Opleidingen Centrum Graafschap College;zorg en welzijn;examendeelnemer;middenkader/specialist;30GB;Fontys Hogescholen;economie;1
25GV;Agrarisch Opleidingen Centrum Groenhorst;landbouw;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gezondheidszorg;1
25GV;Agrarisch Opleidingen Centrum Groenhorst;landbouw;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;4
25LF;Regionaal Opleidingen Centrum Rijn IJssel;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;2
25LF;Regionaal Opleidingen Centrum Rijn IJssel;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;taal en cultuur;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel;zorg en welzijn;BOL;vakopleiding;30GB;Fontys Hogescholen;economie;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel;zorg en welzijn;BOL;vakopleiding;30GB;Fontys Hogescholen;gedrag en maatschappij;2
25LF;Regionaal Opleidingen Centrum Rijn IJssel;zorg en welzijn;BOL;vakopleiding;30GB;Fontys Hogescholen;taal en cultuur;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;3
25LF;Regionaal Opleidingen Centrum Rijn IJssel;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;4
25LF;Regionaal Opleidingen Centrum Rijn IJssel;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gezondheidszorg;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;4
25LG;Regionaal Opleidingen Centrum Friesland College;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;1
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;1
25LH;Stichting ROC Midden Nederland;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;2
25LH;Stichting ROC Midden Nederland;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;2
25LH;Stichting ROC Midden Nederland;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;2
25LH;Stichting ROC Midden Nederland;economie;BBL;vakopleiding;30GB;Fontys Hogescholen;gedrag en maatschappij;1
25LH;Stichting ROC Midden Nederland;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;2
25LH;Stichting ROC Midden Nederland;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gezondheidszorg;1
25LH;Stichting ROC Midden Nederland;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;taal en cultuur;2
25LH;Stichting ROC Midden Nederland;zorg en welzijn;BOL;vakopleiding;30GB;Fontys Hogescholen;gedrag en maatschappij;1
25LH;Stichting ROC Midden Nederland;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;2
25LH;Stichting ROC Midden Nederland;zorg en welzijn;examendeelnemer;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;1
25LH;Stichting ROC Midden Nederland;zorg en welzijn;examendeelnemer;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;1
25LJ;Stichting Regionaal Opleidingencentrum Ter AA;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;26
25LJ;Stichting Regionaal Opleidingencentrum Ter AA;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;2
25LJ;Stichting Regionaal Opleidingencentrum Ter AA;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gezondheidszorg;1
25LJ;Stichting Regionaal Opleidingencentrum Ter AA;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;9
25LJ;Stichting Regionaal Opleidingencentrum Ter AA;economie;BBL;middenkader/specialist;30GB;Fontys Hogescholen;economie;2
25LJ;Stichting Regionaal Opleidingencentrum Ter AA;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;6
25LJ;Stichting Regionaal Opleidingencentrum Ter AA;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gezondheidszorg;1
25LJ;Stichting Regionaal Opleidingencentrum Ter AA;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;2
25LJ;Stichting Regionaal Opleidingencentrum Ter AA;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;12
25LJ;Stichting Regionaal Opleidingencentrum Ter AA;techniek;BBL;vakopleiding;30GB;Fontys Hogescholen;techniek;1
25LJ;Stichting Regionaal Opleidingencentrum Ter AA;zorg en welzijn;BOL;vakopleiding;30GB;Fontys Hogescholen;gedrag en maatschappij;2
25LJ;Stichting Regionaal Opleidingencentrum Ter AA;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;16
25LJ;Stichting Regionaal Opleidingencentrum Ter AA;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gezondheidszorg;5
25LJ;Stichting Regionaal Opleidingencentrum Ter AA;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;3
25LJ;Stichting Regionaal Opleidingencentrum Ter AA;zorg en welzijn;BBL;vakopleiding;30GB;Fontys Hogescholen;gezondheidszorg;1
25LJ;Stichting Regionaal Opleidingencentrum Ter AA;zorg en welzijn;BBL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;1
25LN;Regionaal Opleidingen Centrum;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;1
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;4
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;1
25LP;Zadkine;economie;BOL;vakopleiding;30GB;Fontys Hogescholen;economie;1
25LP;Zadkine;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;3
25LP;Zadkine;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;1
25LP;Zadkine;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gezondheidszorg;1
25LP;Zadkine;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;1
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;economie;BOL;vakopleiding;30GB;Fontys Hogescholen;economie;1
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;economie;BOL;vakopleiding;30GB;Fontys Hogescholen;onderwijs;1
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;economie;BOL;vakopleiding;30GB;Fontys Hogescholen;techniek;1
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;51
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;13
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gezondheidszorg;2
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;7
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;taal en cultuur;1
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;10
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;economie;BBL;vakopleiding;30GB;Fontys Hogescholen;economie;1
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;economie;BBL;middenkader/specialist;30GB;Fontys Hogescholen;economie;1
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;economie;examendeelnemer;middenkader/specialist;30GB;Fontys Hogescholen;economie;2
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;economie;examendeelnemer;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;1
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;4
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;1
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;5
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;35
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;techniek;BBL;vakopleiding;30GB;Fontys Hogescholen;onderwijs;2
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;techniek;BBL;middenkader/specialist;30GB;Fontys Hogescholen;economie;2
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;techniek;BBL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;1
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;4
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;54
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gezondheidszorg;21
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;28
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;zorg en welzijn;BBL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;1
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;zorg en welzijn;BBL;middenkader/specialist;30GB;Fontys Hogescholen;gezondheidszorg;1
25LU;Regionaal Opleidingen Centrum Alfa- college;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;2
25LV;Scholengemeenschap De Rooi Pannen;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;53
25LV;Scholengemeenschap De Rooi Pannen;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;23
25LV;Scholengemeenschap De Rooi Pannen;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gezondheidszorg;4
25LV;Scholengemeenschap De Rooi Pannen;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;17
25LV;Scholengemeenschap De Rooi Pannen;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;6
25LV;Scholengemeenschap De Rooi Pannen;economie;BBL;vakopleiding;30GB;Fontys Hogescholen;onderwijs;1
25LV;Scholengemeenschap De Rooi Pannen;economie;BBL;middenkader/specialist;30GB;Fontys Hogescholen;economie;2
25LV;Scholengemeenschap De Rooi Pannen;economie;BBL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;2
25LV;Scholengemeenschap De Rooi Pannen;economie;BBL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;1
25LV;Scholengemeenschap De Rooi Pannen;economie;BBL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;1
25LV;Scholengemeenschap De Rooi Pannen;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;10
25LV;Scholengemeenschap De Rooi Pannen;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;1
25LV;Scholengemeenschap De Rooi Pannen;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;2
25LX;ROC West-Brabant;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;46
25LX;ROC West-Brabant;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;4
25LX;ROC West-Brabant;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;4
25LX;ROC West-Brabant;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;9
25LX;ROC West-Brabant;economie;BBL;middenkader/specialist;30GB;Fontys Hogescholen;economie;1
25LX;ROC West-Brabant;economie;BBL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;1
25LX;ROC West-Brabant;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;1
25LX;ROC West-Brabant;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;1
25LX;ROC West-Brabant;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;4
25LX;ROC West-Brabant;techniek;BBL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;1
25LX;ROC West-Brabant;techniek;BBL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;1
25LX;ROC West-Brabant;zorg en welzijn;BOL;vakopleiding;30GB;Fontys Hogescholen;economie;1
25LX;ROC West-Brabant;zorg en welzijn;BOL;vakopleiding;30GB;Fontys Hogescholen;gedrag en maatschappij;1
25LX;ROC West-Brabant;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;4
25LX;ROC West-Brabant;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;17
25LX;ROC West-Brabant;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gezondheidszorg;4
25LX;ROC West-Brabant;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;5
25LX;ROC West-Brabant;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;1
25LX;ROC West-Brabant;zorg en welzijn;BBL;vakopleiding;30GB;Fontys Hogescholen;onderwijs;1
25LX;ROC West-Brabant;zorg en welzijn;BBL;middenkader/specialist;30GB;Fontys Hogescholen;gezondheidszorg;2
25LX;ROC West-Brabant;zorg en welzijn;examendeelnemer;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;1
25LZ;Regionaal Opleidingen Centrum Tilburg;economie;BOL;vakopleiding;30GB;Fontys Hogescholen;economie;2
25LZ;Regionaal Opleidingen Centrum Tilburg;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;26
25LZ;Regionaal Opleidingen Centrum Tilburg;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;6
25LZ;Regionaal Opleidingen Centrum Tilburg;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;4
25LZ;Regionaal Opleidingen Centrum Tilburg;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;3
25LZ;Regionaal Opleidingen Centrum Tilburg;economie;BBL;vakopleiding;30GB;Fontys Hogescholen;economie;1
25LZ;Regionaal Opleidingen Centrum Tilburg;economie;BBL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;2
25LZ;Regionaal Opleidingen Centrum Tilburg;economie;BBL;middenkader/specialist;30GB;Fontys Hogescholen;gezondheidszorg;1
25LZ;Regionaal Opleidingen Centrum Tilburg;economie;examendeelnemer;middenkader/specialist;30GB;Fontys Hogescholen;economie;1
25LZ;Regionaal Opleidingen Centrum Tilburg;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;5
25LZ;Regionaal Opleidingen Centrum Tilburg;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;2
25LZ;Regionaal Opleidingen Centrum Tilburg;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;5
25LZ;Regionaal Opleidingen Centrum Tilburg;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;taal en cultuur;1
25LZ;Regionaal Opleidingen Centrum Tilburg;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;4
25LZ;Regionaal Opleidingen Centrum Tilburg;zorg en welzijn;BOL;vakopleiding;30GB;Fontys Hogescholen;gedrag en maatschappij;2
25LZ;Regionaal Opleidingen Centrum Tilburg;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;8
25LZ;Regionaal Opleidingen Centrum Tilburg;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;28
25LZ;Regionaal Opleidingen Centrum Tilburg;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gezondheidszorg;3
25LZ;Regionaal Opleidingen Centrum Tilburg;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;38
25LZ;Regionaal Opleidingen Centrum Tilburg;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;taal en cultuur;2
25LZ;Regionaal Opleidingen Centrum Tilburg;zorg en welzijn;BBL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;2
25LZ;Regionaal Opleidingen Centrum Tilburg;zorg en welzijn;BBL;middenkader/specialist;30GB;Fontys Hogescholen;gezondheidszorg;1
25LZ;Regionaal Opleidingen Centrum Tilburg;zorg en welzijn;examendeelnemer;middenkader/specialist;30GB;Fontys Hogescholen;economie;1
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;1
25MB;Stg ROC Summa College;economie;BOL;vakopleiding;30GB;Fontys Hogescholen;economie;6
25MB;Stg ROC Summa College;economie;BOL;vakopleiding;30GB;Fontys Hogescholen;gedrag en maatschappij;5
25MB;Stg ROC Summa College;economie;BOL;vakopleiding;30GB;Fontys Hogescholen;techniek;2
25MB;Stg ROC Summa College;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;148
25MB;Stg ROC Summa College;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;39
25MB;Stg ROC Summa College;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gezondheidszorg;5
25MB;Stg ROC Summa College;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;12
25MB;Stg ROC Summa College;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;30
25MB;Stg ROC Summa College;economie;BBL;vakopleiding;30GB;Fontys Hogescholen;economie;1
25MB;Stg ROC Summa College;economie;BBL;vakopleiding;30GB;Fontys Hogescholen;gedrag en maatschappij;1
25MB;Stg ROC Summa College;economie;BBL;middenkader/specialist;30GB;Fontys Hogescholen;economie;7
25MB;Stg ROC Summa College;economie;BBL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;3
25MB;Stg ROC Summa College;economie;examendeelnemer;middenkader/specialist;30GB;Fontys Hogescholen;economie;3
25MB;Stg ROC Summa College;economie;examendeelnemer;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;2
25MB;Stg ROC Summa College;economie;examendeelnemer;middenkader/specialist;30GB;Fontys Hogescholen;techniek;4
25MB;Stg ROC Summa College;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;16
25MB;Stg ROC Summa College;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;1
25MB;Stg ROC Summa College;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gezondheidszorg;3
25MB;Stg ROC Summa College;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;3
25MB;Stg ROC Summa College;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;taal en cultuur;4
25MB;Stg ROC Summa College;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;61
25MB;Stg ROC Summa College;techniek;BBL;vakopleiding;30GB;Fontys Hogescholen;techniek;2
25MB;Stg ROC Summa College;techniek;BBL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;1
25MB;Stg ROC Summa College;techniek;BBL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;13
25MB;Stg ROC Summa College;techniek;examendeelnemer;vakopleiding;30GB;Fontys Hogescholen;onderwijs;1
25MB;Stg ROC Summa College;zorg en welzijn;BOL;vakopleiding;30GB;Fontys Hogescholen;gedrag en maatschappij;1
25MB;Stg ROC Summa College;zorg en welzijn;BOL;vakopleiding;30GB;Fontys Hogescholen;gezondheidszorg;2
25MB;Stg ROC Summa College;zorg en welzijn;BOL;vakopleiding;30GB;Fontys Hogescholen;onderwijs;1
25MB;Stg ROC Summa College;zorg en welzijn;BOL;vakopleiding;30GB;Fontys Hogescholen;techniek;1
25MB;Stg ROC Summa College;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;13
25MB;Stg ROC Summa College;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;57
25MB;Stg ROC Summa College;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gezondheidszorg;32
25MB;Stg ROC Summa College;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;46
25MB;Stg ROC Summa College;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;2
25MB;Stg ROC Summa College;zorg en welzijn;BBL;vakopleiding;30GB;Fontys Hogescholen;gedrag en maatschappij;1
25MB;Stg ROC Summa College;zorg en welzijn;BBL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;2
25MB;Stg ROC Summa College;zorg en welzijn;BBL;middenkader/specialist;30GB;Fontys Hogescholen;gezondheidszorg;2
25MB;Stg ROC Summa College;zorg en welzijn;examendeelnemer;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;1
25PJ;Deltion College;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;taal en cultuur;1
25PJ;Deltion College;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;1
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;25
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;3
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gezondheidszorg;1
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;1
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;5
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;economie;BBL;middenkader/specialist;30GB;Fontys Hogescholen;economie;1
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;economie;examendeelnemer;middenkader/specialist;30GB;Fontys Hogescholen;economie;2
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;2
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gezondheidszorg;2
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;6
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;11
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;techniek;BBL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;1
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;techniek;examendeelnemer;middenkader/specialist;30GB;Fontys Hogescholen;techniek;1
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;zorg en welzijn;BOL;vakopleiding;30GB;Fontys Hogescholen;economie;1
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;zorg en welzijn;BOL;vakopleiding;30GB;Fontys Hogescholen;gezondheidszorg;1
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;6
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;20
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gezondheidszorg;6
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;20
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;1
